CellID,ClusterID,ClusterName
1218,11,eL6-2
1219,4,eL6-2
1220,4,Endo
1221,11,eL6-2
1222,4,eL6-1
1223,4,eL6-1
1224,5,eL6-2
1225,4,eL6-2
1226,11,eL6-2
1227,4,eL6-1
1228,-1,NA
1229,-1,NA
1230,12,eL6-1
1231,4,eL6-1
1232,4,eL6-1
1233,13,eL6-2
1234,5,eL6-2
1235,11,eL6-2
1236,1,Endo
1237,14,eL6-2
1238,10,eL6-1
1239,5,eL6-1
1240,14,eL6-1
1241,4,Lhx6
1242,4,Astro
1243,4,Endo
1244,5,eL6-1
1245,4,eL6-1
1246,5,eL6-2
1247,6,eL6-2
1248,14,eL6-1
1249,4,eL6-2
1250,5,eL6-1
1251,4,Astro
1252,1,eL6-1
1253,5,eL6-2
1254,5,eL6-1
1255,4,L5-1
1256,5,eL6-2
1257,4,eL6-2
1258,5,Endo
1259,1,NPY
1260,-1,NA
1261,4,eL6-2
1262,-1,NA
1263,11,eL6-1
1264,4,eL6-2
1265,14,eL6-1
1266,5,eL6-2
1267,14,eL6-2
1268,5,Astro
1269,-1,NA
1270,14,eL6-1
1271,-1,NA
1272,14,eL6-1
1273,12,Oligo
1274,4,eL6-2
1275,14,eL6-1
1276,13,Endo
1277,-1,NA
1278,-1,NA
1279,-1,NA
1280,4,eL6-2
1281,1,eL6-1
1282,4,SST
1283,4,Astro
1284,8,eL6-2
1285,4,Oligo
1286,4,Oligo
1287,3,eL6-2
1288,1,eL6-2
1289,1,eL6-2
1290,5,VIP
1291,12,Oligo
1292,2,eL6-2
1293,5,Astro
1294,12,Astro
1295,-1,NA
1296,11,Smc
1297,4,Smc
1298,-1,NA
1299,11,Astro
1300,3,eL6-2
1301,8,eL6-2
1302,12,Reln
1303,-1,NA
1304,-1,NA
1305,12,SST
1306,12,Smc
1307,4,eL6-2
1308,-1,NA
1309,12,eL6-1
1310,4,Astro
1311,-1,NA
1312,-1,NA
1313,4,eL6-2
1314,-1,NA
1315,8,NPY
1316,12,Smc
1317,-1,NA
1318,-1,NA
1319,1,eL6-2
1320,4,eL6-2
1321,5,Oligo
1322,4,Astro
1323,4,Smc
1324,-1,NA
1325,4,Oligo
1326,11,eL5-3
1327,12,Astro
1328,4,Smc
1329,-1,NA
1330,-1,NA
1331,5,eL5-3
1332,5,Astro
1333,-1,NA
1334,-1,NA
1335,12,Oligo
1336,-1,NA
1337,-1,NA
1338,12,Oligo
1339,-1,NA
1340,-1,NA
1341,-1,NA
1342,-1,NA
1343,-1,NA
1344,1,Oligo
1345,12,Oligo
1346,-1,NA
1347,4,Oligo
1348,-1,NA
1349,11,Oligo
1350,1,eL6-1
1351,-1,NA
1352,3,Smc
1353,-1,NA
1354,12,Astro
1355,4,Astro
1356,-1,NA
1357,-1,NA
1358,3,Astro
1359,4,Oligo
1360,5,eL5-2
1361,14,Oligo
1362,-1,NA
1363,-1,NA
1364,-1,NA
1365,-1,NA
1366,-1,NA
1367,-1,NA
1368,-1,NA
1369,-1,NA
1370,-1,NA
1371,-1,NA
1372,-1,NA
1373,-1,NA
1374,-1,NA
1375,-1,NA
1376,-1,NA
1377,-1,NA
1378,-1,NA
1379,-1,NA
